Fruit,spot,gain,integration time,450 nm,500 nm,550 nm,570 nm,600 nm,650 nm,led,led current,saturation check,time,%DM,lycopene (DW),lycopene (FW),beta-carotene (DW),beta-carotene (FW)
43,C,64,200,0.401883389,0.446397397,0.925002721,0.947879592,1.073260196,0.729777361,White LED,100 mA,b'OK Read',10:01:14,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
43,D,64,200,0.366783167,0.506105985,0.867228479,0.935319685,0.954007709,0.704761378,White LED,100 mA,b'OK Read',10:02:56,6.110231985,6.974218562,0.426140933,5.965372168,0.364498078
44,A,64,200,0.195898901,0.215291018,0.361704823,0.423694207,0.659726728,0.808604518,White LED,100 mA,b'OK Read',10:49:25,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,B,64,200,0.338868803,0.306222541,0.494144746,0.581535241,0.80733575,0.903536122,White LED,100 mA,b'OK Read',10:51:51,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,C,64,200,0.239417389,0.251753475,0.431134091,0.512313415,0.752466321,0.869272622,White LED,100 mA,b'OK Read',10:53:54,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
44,D,64,200,0.263811302,0.274688548,0.4428404,0.539943686,0.777272737,0.880931664,White LED,100 mA,b'OK Read',10:56:09,5.314398157,47.96954829,2.54929279,10.63657741,0.565270074
45,B,64,200,0.194498881,0.210148242,0.335003543,0.378743853,0.52954668,0.558563866,White LED,100 mA,b'OK Read',11:49:55,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
45,C,64,200,0.265813921,0.333740469,0.446074509,0.555213411,0.737615361,0.853831272,White LED,100 mA,b'OK Read',11:52:02,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
45,D,64,200,0.256117969,0.298266459,0.441778887,0.516989668,0.704389287,0.766401802,White LED,100 mA,b'OK Read',11:54:12,4.861220762,42.92549686,2.086703165,14.02764771,0.681914923
46,A,64,200,0.20097795,0.231078738,0.287389658,0.346603702,0.439444538,0.476888084,White LED,100 mA,b'OK Read',12:40:41,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,B,64,200,0.2084991,0.227463603,0.28106528,0.34492206,0.466975244,0.443275763,White LED,100 mA,b'OK Read',12:42:41,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,C,64,200,0.222743988,0.242373471,0.237781732,0.334085776,0.375894911,0.421037055,White LED,100 mA,b'OK Read',12:44:40,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
46,D,64,200,0.24156953,0.238232988,0.271477033,0.350875255,0.422852056,0.469448413,White LED,100 mA,b'OK Read',12:46:43,4.866033335,32.29710506,1.571587898,9.988564861,0.486046896
47,A,64,200,0.262130367,0.249202842,0.381665055,0.479854036,0.692646577,0.854634137,White LED,100 mA,b'OK Read',13:30:40,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,B,64,200,0.253317933,0.236532563,0.327091875,0.434530491,0.647449208,0.798381668,White LED,100 mA,b'OK Read',13:32:40,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,C,64,200,0.163761824,0.169358672,0.341714826,0.415479316,0.642809706,0.800736666,White LED,100 mA,b'OK Read',13:34:57,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
47,D,64,200,0.1894878,0.183660257,0.281149606,0.357687291,0.554883337,0.680016008,White LED,100 mA,b'OK Read',13:36:51,5.267589424,66.361642,3.495658835,9.27840669,0.488748369
48,A,64,200,0.602150018,0.631274237,1.060937991,1.053646501,0.948869973,0.613888585,White LED,100 mA,b'OK Read',10:04:33,5.007953077,0,0,2.673416869,0.133883462
48,B,64,200,0.602893061,0.675105223,1.075273252,1.084905348,0.984774632,0.657705912,White LED,100 mA,b'OK Read',10:06:31,5.007953077,0,0,2.673416869,0.133883462
48,C,64,200,0.498892708,0.530229987,1.01095803,0.961857322,0.927738576,0.534202075,White LED,100 mA,b'OK Read',10:08:32,5.007953077,0,0,2.673416869,0.133883462
48,D,64,200,0.610675488,0.726917639,1.039598784,1.081008493,0.962113493,0.668701876,White LED,100 mA,b'OK Read',10:10:28,5.007953077,0,0,2.673416869,0.133883462
49,A,64,200,0.610015494,0.724244887,1.016101866,1.066479179,0.907685904,0.661220576,White LED,100 mA,b'OK Read',10:59:12,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,B,64,200,0.554608148,0.712521594,0.992039464,1.058097912,0.907379652,0.699765915,White LED,100 mA,b'OK Read',11:01:16,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,C,64,200,0.540172972,0.691307698,0.948264867,1.000364341,0.845388745,0.646278834,White LED,100 mA,b'OK Read',11:03:30,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
49,D,64,200,0.531768303,0.663872705,0.951756887,0.990787056,0.857561103,0.60258636,White LED,100 mA,b'OK Read',11:05:28,5.322973082,0.0913216,0.004861024,3.072144888,0.163529445
50,A,64,200,0.491647936,0.639596662,0.961186435,0.976277228,0.821661046,0.550294604,White LED,100 mA,b'OK Read',11:48:58,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,B,64,200,0.523948113,0.608193997,0.9626894,0.984136899,0.894165114,0.616618253,White LED,100 mA,b'OK Read',11:50:53,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,C,64,200,0.422380804,0.550282607,0.896707541,0.915580553,0.826876463,0.568305024,White LED,100 mA,b'OK Read',11:53:06,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
50,D,64,200,0.568155294,0.675872497,0.954212265,1.025445151,0.884607292,0.669088436,White LED,100 mA,b'OK Read',11:55:18,5.284508144,0.195940308,0.010354482,2.779005839,0.14685679
51,A,64,200,0.244084126,0.251069163,0.328153376,0.40464751,0.524390671,0.681291609,White LED,100 mA,b'OK Read',10:01:09,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,B,64,200,0.247133373,0.22882533,0.324710931,0.376576587,0.488175212,0.575316506,White LED,100 mA,b'OK Read',10:03:11,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,C,64,200,0.183058572,0.198431872,0.295281498,0.351104589,0.500909807,0.647144098,White LED,100 mA,b'OK Read',10:05:07,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
51,D,64,200,0.191177792,0.214198862,0.303629668,0.362012813,0.506948007,0.606975239,White LED,100 mA,b'OK Read',10:07:05,5.159518523,48.84406975,2.520118826,9.309055334,0.480302434
52,A,64,200,0.530377347,0.578028641,0.936379971,0.965364527,0.864476919,0.583309236,White LED,100 mA,b'OK Read',10:51:55,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,B,64,200,0.533367678,0.614415082,1.000972955,1.000885914,0.872476058,0.577698253,White LED,100 mA,b'OK Read',10:54:03,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,C,64,200,0.692556408,0.652596417,1.201608674,1.162968539,1.116476806,0.582102014,White LED,100 mA,b'OK Read',10:56:07,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
52,D,64,200,0.409060205,0.601530527,0.889396065,0.896425959,0.73219424,0.500054542,White LED,100 mA,b'OK Read',10:58:28,6.00630643,0.038189554,0.002293782,3.698674315,0.222153713
53,A,64,200,0.358731912,0.451989478,0.820785225,0.810886755,0.715263527,0.464774091,White LED,100 mA,b'OK Read',11:09:18,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,B,64,200,0.432593273,0.575519478,0.911454508,0.912356646,0.764446708,0.49442573,White LED,100 mA,b'OK Read',11:14:11,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,C,64,200,0.469120716,0.572637043,0.998606886,0.963489515,0.856368089,0.478252918,White LED,100 mA,b'OK Read',11:16:08,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
53,D,64,200,0.413255748,0.583862647,0.889415879,0.904996074,0.743891258,0.510322001,White LED,100 mA,b'OK Read',11:18:06,5.935649532,0.025539567,0.001515939,2.832338543,0.168117689
54,A,64,200,0.563452313,0.533064015,0.962123925,1.008916466,1.013736034,0.70422615,White LED,100 mA,b'OK Read',12:01:55,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,B,64,200,0.476619217,0.488569447,0.806058116,0.845850636,0.823722522,0.560901034,White LED,100 mA,b'OK Read',12:03:56,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,C,64,200,0.362374677,0.412983271,0.809827917,0.813966775,0.774589607,0.507208762,White LED,100 mA,b'OK Read',12:05:57,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
54,D,64,200,0.482314448,0.564335352,1.026498636,1.045233774,0.9691146,0.650747964,White LED,100 mA,b'OK Read',12:08:03,5.852969424,2.25332851,0.131886629,8.448794574,0.494505363
55,A,64,200,0.422901851,0.528432785,0.728017743,0.793301405,0.750852769,0.563059791,White LED,100 mA,b'OK Read',12:55:31,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,B,64,200,0.375876522,0.532435016,0.716375954,0.802204241,0.785866092,0.611970694,White LED,100 mA,b'OK Read',12:57:37,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,C,64,200,0.410020749,0.575996437,0.842417069,0.911772127,0.891235125,0.686679609,White LED,100 mA,b'OK Read',12:59:43,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
55,D,64,200,0.360920296,0.525550345,0.702799625,0.78989764,0.808195078,0.674699403,White LED,100 mA,b'OK Read',13:01:52,5.589274003,7.120216055,0.397968385,6.663899897,0.372463625
56,A,64,200,0.159172103,0.175019858,0.305345938,0.367170163,0.565944996,0.647732846,White LED,100 mA,b'OK Read',10:01:13,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,B,64,200,0.187158953,0.233498057,0.329636505,0.393136766,0.51592989,0.546833475,White LED,100 mA,b'OK Read',10:03:19,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,C,64,200,0.263743343,0.278020288,0.405256241,0.490906138,0.651558486,0.710372376,White LED,100 mA,b'OK Read',10:05:15,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
56,D,64,200,0.188423054,0.222998238,0.339160271,0.421347094,0.572028895,0.625975823,White LED,100 mA,b'OK Read',10:07:18,5.115946614,27.74947288,1.419648218,9.008343685,0.460862054
57,A,64,200,0.155153269,0.174853962,0.272379805,0.29931974,0.408019396,0.426032518,White LED,100 mA,b'OK Read',11:02:27,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,B,64,200,0.197353291,0.137361554,0.282300397,0.319225236,0.452745935,0.470028242,White LED,100 mA,b'OK Read',11:04:29,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,C,64,200,0.225911025,0.256502244,0.322379598,0.374715105,0.504178026,0.541882605,White LED,100 mA,b'OK Read',11:06:26,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
57,D,64,200,0.282695754,0.265633408,0.375613492,0.408330069,0.517406289,0.531722193,White LED,100 mA,b'OK Read',11:08:27,4.220611196,31.21150294,1.317316187,9.622674324,0.40613567
58,A,64,200,0.262329723,0.17711429,0.406402057,0.455942261,0.669426239,0.688713474,White LED,100 mA,b'OK Read',11:55:38,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,B,64,200,0.164078976,0.182602665,0.282488887,0.335052494,0.524390668,0.615824353,White LED,100 mA,b'OK Read',11:57:35,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,C,64,200,0.169026631,0.148075649,0.303937213,0.33735015,0.521456135,0.567412964,White LED,100 mA,b'OK Read',11:59:31,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
58,D,64,200,0.194480753,0.166669774,0.336873581,0.383433587,0.586792996,0.678776067,White LED,100 mA,b'OK Read',12:01:25,5.63027572,33.48903926,1.885525246,7.83974379,0.441399191
59,A,64,200,0.152955824,0.201708309,0.279463112,0.313663206,0.42876684,0.528689221,White LED,100 mA,b'OK Read',12:48:37,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,B,64,200,0.141506451,0.198860434,0.246427525,0.276028476,0.327173372,0.385970706,White LED,100 mA,b'OK Read',12:50:34,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,C,64,200,0.206659593,0.236636246,0.283198213,0.337426594,0.402378866,0.469947958,White LED,100 mA,b'OK Read',12:52:31,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
59,D,64,200,0.166376104,0.197125449,0.267121889,0.310956381,0.440130164,0.547886078,White LED,100 mA,b'OK Read',12:54:28,4.30139202,45.29454934,1.948296131,11.17232809,0.480565629
60,A,64,200,0.171196894,0.148835998,0.255738011,0.29778198,0.429251357,0.463177325,White LED,100 mA,b'OK Read',13:38:11,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,B,64,200,0.165238869,0.126377884,0.271834177,0.294207351,0.393241589,0.362260102,White LED,100 mA,b'OK Read',13:40:09,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,C,64,200,0.166321733,0.140333851,0.278396646,0.321450938,0.454775421,0.51730672,White LED,100 mA,b'OK Read',13:42:12,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
60,D,64,200,0.187557673,0.12968197,0.281943256,0.314769318,0.417979443,0.406782157,White LED,100 mA,b'OK Read',13:44:10,5.779122318,21.00924603,1.214150026,6.263284047,0.361962846
1,A,64,200,0.194080414,0.238734025,0.46025221,0.458019564,0.39468844,0.251494233,White LED,12.5 mA,b'OK Read',10:34:44,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,B,64,200,0.215941456,0.241721853,0.485882155,0.469663515,0.436420236,0.270488812,White LED,12.5 mA,b'OK Read',10:38:55,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,C,64,200,0.242045736,0.306879273,0.496961431,0.508785139,0.46495392,0.329862192,White LED,12.5 mA,b'OK Read',10:41:10,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
1,D,64,200,0.208736904,0.268751387,0.456363122,0.46731723,0.401784485,0.279495912,White LED,12.5 mA,b'OK Read',10:43:17,5.686111108,1.747139767,0.099344308,3.721432533,0.211604789
2,A,64,200,0.23582705,0.295925863,0.50137773,0.512687104,0.460492269,0.32949451,White LED,12.5 mA,b'OK Read',11:24:11,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,B,64,200,0.247196127,0.292497686,0.525113826,0.52408693,0.469348297,0.312835988,White LED,12.5 mA,b'OK Read',11:26:15,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,C,64,200,0.300870378,0.36034192,0.5198094,0.543727923,0.496364863,0.394014774,White LED,12.5 mA,b'OK Read',11:28:16,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
2,D,64,200,0.226988175,0.302598248,0.48238644,0.502074204,0.431906285,0.313295541,White LED,12.5 mA,b'OK Read',11:30:10,6.058895851,0.160860791,0.009746388,3.072162694,0.186139138
3,A,64,200,0.17060379,0.209218388,0.343850888,0.386195788,0.44946143,0.394313478,White LED,12.5 mA,b'OK Read',12:38:03,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,B,64,200,0.243282742,0.232596807,0.435023763,0.479678917,0.525130217,0.423241907,White LED,12.5 mA,b'OK Read',12:40:05,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,C,64,200,0.124913776,0.148464606,0.302559101,0.337896731,0.453127157,0.445828609,White LED,12.5 mA,b'OK Read',12:42:10,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
3,D,64,200,0.161562502,0.180304737,0.31134303,0.367757116,0.404037732,0.366832644,White LED,12.5 mA,b'OK Read',12:44:12,6.417233627,14.98477248,0.961607859,7.723769073,0.495652306
4,A,64,200,0.252189106,0.304019673,0.536379637,0.558843912,0.563850239,0.462992669,White LED,12.5 mA,b'OK Read',10:13:45,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
4,B,64,200,0.206094243,0.243282652,0.435863212,0.463622945,0.497586772,0.407870114,White LED,12.5 mA,b'OK Read',10:15:21,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
4,C,64,200,0.142186699,0.159752472,0.322487195,0.344192326,0.431648422,0.351231024,White LED,12.5 mA,b'OK Read',10:17:19,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
4,D,64,200,0.153634502,0.232646948,0.344824186,0.40786972,0.455178631,0.451641886,White LED,12.5 mA,b'OK Read',10:19:30,6.08979402,15.9797255,0.973132368,6.087444513,0.370712832
5,A,64,200,0.110114842,0.15075564,0.246826125,0.312124112,0.38814168,0.429606648,White LED,12.5 mA,b'OK Read',10:59:43,5.655651236,21.50267212,1.216116141,7.340850627,0.415172909
5,B,64,200,0.197682691,0.243683967,0.401262779,0.444550341,0.469023228,0.43284645,White LED,12.5 mA,b'OK Read',11:01:42,5.655651236,21.50267212,1.216116141,7.340850627,0.415172909
5,C,64,200,0.137373668,0.217239735,0.300194827,0.352786839,0.38412098,0.41310127,White LED,12.5 mA,b'OK Read',11:03:42,5.655651236,21.50267212,1.216116141,7.340850627,0.415172909
5,D,64,200,0.163856559,0.245239185,0.422845473,0.451414288,0.439372264,0.36147892,White LED,12.5 mA,b'OK Read',11:05:46,5.655651236,21.50267212,1.216116141,7.340850627,0.415172909
6,A,64,200,0.144885582,0.128531092,0.285855015,0.316539779,0.436749058,0.42360955,White LED,12.5 mA,b'OK Read',11:51:40,5.57158049,21.89740081,1.220031311,7.32134921,0.407914864
6,B,64,200,0.157188046,0.145605028,0.289480526,0.327436841,0.430863717,0.407502471,White LED,12.5 mA,b'OK Read',11:53:38,5.57158049,21.89740081,1.220031311,7.32134921,0.407914864
6,C,64,200,0.117300648,0.106657728,0.24395492,0.279717058,0.410752638,0.402378513,White LED,12.5 mA,b'OK Read',11:55:37,5.57158049,21.89740081,1.220031311,7.32134921,0.407914864
6,D,64,200,0.139015493,0.133129856,0.238017861,0.275301391,0.428453532,0.460602995,White LED,12.5 mA,b'OK Read',11:57:38,5.57158049,21.89740081,1.220031311,7.32134921,0.407914864
7,A,64,200,0.198829719,0.202679786,0.426458798,0.448605299,0.47796895,0.367866633,White LED,12.5 mA,b'OK Read',12:42:43,6.417618118,21.72168071,1.394014517,6.187696603,0.397102738
7,B,64,200,0.135664362,0.190422005,0.357927086,0.398786977,0.426917726,0.34762364,White LED,12.5 mA,b'OK Read',12:44:46,6.417618118,21.72168071,1.394014517,6.187696603,0.397102738
7,C,64,200,0.158953573,0.167110478,0.386432286,0.388808037,0.503606668,0.426987207,White LED,12.5 mA,b'OK Read',12:48:38,6.417618118,21.72168071,1.394014517,6.187696603,0.397102738
7,D,64,200,0.135900524,0.217412535,0.305929108,0.389966592,0.428162075,0.420254865,White LED,12.5 mA,b'OK Read',12:51:07,6.417618118,21.72168071,1.394014517,6.187696603,0.397102738
8,A,64,200,0.119853355,0.143798972,0.287521782,0.315982356,0.42646933,0.426964235,White LED,12.5 mA,b'OK Read',13:40:24,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
8,B,64,200,0.125835903,0.185589121,0.359995326,0.401716206,0.469281052,0.406192771,White LED,12.5 mA,b'OK Read',13:42:38,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
8,C,64,200,0.111992821,0.122962425,0.22382,0.26251347,0.406851471,0.45777682,White LED,12.5 mA,b'OK Read',13:44:55,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
8,D,64,200,0.116232337,0.140972818,0.28435859,0.326824778,0.411739124,0.423310845,White LED,12.5 mA,b'OK Read',13:47:23,6.339274352,19.23054421,1.219076957,8.007546421,0.507620337
9,A,64,200,0.156771968,0.155036665,0.25116943,0.282755569,0.397670335,0.455525022,White LED,12.5 mA,b'OK Read',09:56:22,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,B,64,200,0.143524896,0.150454618,0.194426674,0.241375109,0.360867279,0.456559011,White LED,12.5 mA,b'OK Read',09:59:11,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,C,64,200,0.140252491,0.130571256,0.174230918,0.218936093,0.347740153,0.478571277,White LED,12.5 mA,b'OK Read',10:02:11,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
9,D,64,200,0.105504232,0.131240191,0.13469104,0.198989096,0.296083584,0.447988457,White LED,12.5 mA,b'OK Read',10:04:13,5.388754572,45.97953107,2.477724082,5.446640906,0.293506111
10,A,64,200,0.199987992,0.160755843,0.247300602,0.291641534,0.447858371,0.489416561,White LED,12.5 mA,b'OK Read',10:49:10,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
10,B,64,200,0.159976899,0.15598985,0.227628001,0.273213792,0.401840538,0.476020774,White LED,12.5 mA,b'OK Read',10:51:11,5.606489971,23.10763256,1.295527102,4.413626596,0.247449532
